Car_ID,Brand,Model,Year,Fuel_Type,Transmission,KM_Driven,Owner,Engine_CC,Mileage_KMPL,Max_Power_BHP,Seats,Seller_Type,Selling_Price_IDR,Vehicle_Age,KM_Per_Year
CAR01044,Honda,Jazz,2016,Electric,Manual,125737,1,1199,22.4,55,5,Dealer,39504420,9,12573.7
CAR01045,Volkswagen,Taigun,2016,Petrol,Manual,112585,2,1498,20.5,97,5,Individual,76993320,9,11258.5
CAR01046,Hyundai,Venue,2019,Petrol,Automatic,104886,1,1197,16.2,75,7,Dealer,106616980,6,14983.71
CAR01047,Tata,Nexon,2019,Diesel,Automatic,37802,1,1199,16.8,73,5,Dealer,97917070,6,5400.29
CAR01048,Kia,Sonet,2022,Diesel,Manual,48302,2,1197,15.3,73,5,Individual,107441580,3,12075.5
CAR01049,Kia,Seltos,2014,Diesel,Manual,105857,1,1497,18.9,122,5,Dealer,82864320,11,8821.42
CAR01050,Hyundai,Creta,2017,Diesel,Manual,63795,1,1497,18.3,86,7,Dealer,102357370,8,7088.33
CAR01051,Mahindra,Scorpio,2024,Diesel,Manual,16024,1,2179,22.3,131,5,Individual,255819800,1,8012
CAR01052,Honda,City,2024,Diesel,Automatic,11689,1,1498,21,69,5,Individual,203374100,1,5844.5
CAR01053,Mahindra,XUV700,2025,Diesel,Manual,19796,1,1997,19.5,172,5,Dealer,371191600,0,19796
CAR01054,Skoda,Kushaq,2017,Diesel,Automatic,125636,1,1498,19.5,120,5,Dealer,73907340,8,13959.56
CAR01055,Maruti,Ertiga,2015,Diesel,Automatic,148040,2,1462,18,68,7,Individual,44410980,10,13458.18
CAR01056,Skoda,Octavia,2016,Petrol,Manual,94649,2,1984,12.2,159,5,Individual,168406880,9,9464.9
CAR01057,Toyota,Innova,2015,Diesel,Manual,178804,1,2393,15.8,152,5,Dealer,89694060,10,16254.91
CAR01058,Volkswagen,Taigun,2025,Diesel,Automatic,18138,1,1498,21.7,101,5,Individual,317189230,0,18138
CAR01059,Toyota,Glanza,2024,Petrol,Automatic,18295,1,1197,17.1,70,5,Dealer,133027360,1,9147.5
CAR01060,Honda,Amaze,2023,CNG,Automatic,43474,2,1199,17.1,47,5,Dealer,110929220,2,14491.33
CAR01061,Volkswagen,Vento,2022,Petrol,Manual,47398,1,1498,21.6,76,5,Individual,111915510,3,11849.5
CAR01062,Kia,Carens,2018,Petrol,Manual,7203,2,1497,22.6,135,5,Dealer,123882280,7,900.38
CAR01063,Hyundai,Venue,2019,CNG,Automatic,118635,1,1197,24.6,77,5,Dealer,89559920,6,16947.86
CAR01064,Volkswagen,Polo,2024,Petrol,Manual,26375,1,999,18.8,51,5,Individual,108319000,1,13187.5
CAR01065,Volkswagen,Vento,2023,Petrol,Manual,20528,1,1498,18.4,60,5,Individual,149584720,2,6842.67
CAR01066,Honda,Amaze,2020,Petrol,Automatic,50199,1,1199,17.4,55,5,Individual,89001510,5,8366.5
CAR01067,Skoda,Kushaq,2024,CNG,Manual,35805,1,1498,21.5,114,5,Dealer,228528010,1,17902.5
CAR01068,Kia,Seltos,2018,Petrol,Manual,124890,1,1497,19.4,79,5,Dealer,97931320,7,15611.25
CAR01069,Honda,City,2018,Diesel,Manual,89830,2,1498,21.4,77,5,Individual,76355110,7,11228.75
CAR01070,Maruti,Celerio,2024,Diesel,Automatic,15541,1,998,20.7,46,5,Dealer,94445580,1,7770.5
CAR01071,Kia,Seltos,2018,Diesel,Manual,101721,2,1497,9.5,118,7,Individual,83540720,7,12715.12
CAR01072,Tata,Tiago,2023,CNG,Manual,46732,1,1199,24.5,56,5,Individual,84246950,2,15577.33
CAR01073,Volkswagen,Taigun,2019,Diesel,Automatic,103195,1,1498,19.9,103,5,Individual,121533310,6,14742.14
CAR01074,Mahindra,Thar,2017,Petrol,Automatic,87442,1,1997,13.4,96,5,Dealer,128619930,8,9715.78
CAR01075,Toyota,Urban Cruiser,2016,Electric,Manual,110450,1,1462,23.1,75,5,Individual,63505600,9,11045
CAR01076,Hyundai,i20,2021,Diesel,Automatic,62753,1,1197,20.2,64,7,Dealer,100105680,4,12550.6
CAR01077,Volkswagen,Vento,2019,Petrol,Manual,100146,1,1498,12.8,77,5,Individual,67385780,6,14306.57
CAR01078,Hyundai,Creta,2018,Petrol,Automatic,121542,1,1497,15.6,92,5,Individual,108989510,7,15192.75
CAR01079,Toyota,Glanza,2022,Diesel,Automatic,66059,2,1197,16,52,5,Individual,99750190,3,16514.75
CAR01080,Renault,Duster,2014,Petrol,Manual,190333,1,1498,14.6,70,5,Individual,34106140,11,15861.08
CAR01081,Skoda,Octavia,2015,Diesel,Manual,196150,1,1984,21,167,5,Dealer,90109590,10,17831.82
CAR01082,Skoda,Kushaq,2025,Petrol,Manual,18959,2,1498,15.6,100,5,Individual,222382650,0,18959
CAR01083,Skoda,Rapid,2021,Diesel,Manual,46548,1,1498,19.6,56,5,Individual,102129750,4,9309.6
CAR01084,Mahindra,Bolero,2020,Petrol,Manual,89994,3,1493,19.7,62,5,Individual,94221570,5,14999
CAR01085,Tata,Tiago,2014,CNG,Manual,91810,1,1199,19.7,49,5,Dealer,33048600,11,7650.83
CAR01086,Renault,Triber,2021,Petrol,Automatic,109975,1,999,19.8,62,5,Individual,77607400,4,21995
CAR01087,Renault,Duster,2019,Petrol,Manual,66448,1,1498,21.6,63,7,Dealer,108646370,6,9492.57
CAR01088,Skoda,Kushaq,2021,Petrol,Automatic,78170,1,1498,20,116,5,Individual,157120310,4,15634
CAR01089,Kia,Sonet,2014,Petrol,Manual,203390,1,1197,19.3,56,5,Individual,33415490,11,16949.17
CAR01090,Hyundai,Verna,2020,Diesel,Manual,74220,1,1497,21.9,73,5,Dealer,101621880,5,12370
CAR01091,Mahindra,XUV700,2020,Diesel,Manual,32025,1,1997,20.5,158,5,Individual,215897190,5,5337.5
CAR01092,Toyota,Urban Cruiser,2017,Petrol,Manual,73592,1,1462,20,84,5,Dealer,85848270,8,8176.89
CAR01093,Renault,Kwid,2014,CNG,Manual,150861,1,999,17.5,45,5,Dealer,19915230,11,12571.75
CAR01094,Honda,Amaze,2025,Petrol,Manual,30096,1,1199,17.3,64,5,Dealer,146482590,0,30096
CAR01095,Honda,Amaze,2022,Petrol,Automatic,47021,1,1199,18.7,51,5,Individual,103515230,3,11755.25
CAR01096,Maruti,Brezza,2021,Diesel,Manual,58992,1,1462,19.1,77,5,Dealer,104012650,4,11798.4
CAR01097,Renault,Triber,2023,Diesel,Manual,25513,1,999,26.8,72,7,Individual,114061940,2,8504.33
CAR01098,Volkswagen,Virtus,2022,Diesel,Automatic,83062,1,1498,18.7,92,5,Individual,172679790,3,20765.5
CAR01099,Maruti,Ertiga,2015,Petrol,Manual,102184,1,1462,12.2,78,5,Individual,59182910,10,9289.45
CAR01100,Toyota,Innova,2019,Petrol,Manual,96345,1,2393,17.7,150,5,Individual,151404350,6,13763.57
CAR01101,Toyota,Innova,2024,Diesel,Manual,41882,2,2393,21.8,118,5,Individual,272169110,1,20941
CAR01102,Toyota,Urban Cruiser,2017,Petrol,Manual,65731,1,1462,14.9,78,7,Dealer,71698970,8,7303.44
CAR01103,Skoda,Kushaq,2025,Petrol,Manual,17147,1,1498,17.4,97,5,Individual,312803270,0,17147
CAR01104,Hyundai,i20,2014,Electric,Manual,155969,1,1197,22.3,56,5,Individual,40719850,11,12997.42
CAR01105,Honda,WR-V,2017,Diesel,Manual,104101,1,1498,19.1,63,5,Individual,63911820,8,11566.78
CAR01106,Hyundai,Grand i10,2018,Petrol,Manual,124453,1,1197,15.7,45,5,Individual,41268000,7,15556.62
CAR01107,Tata,Nexon,2021,Petrol,Manual,62424,2,1199,20.8,85,7,Individual,116517880,4,12484.8
CAR01108,Skoda,Octavia,2016,Diesel,Automatic,118746,1,1984,25.8,175,5,Dealer,161702920,9,11874.6
CAR01109,Skoda,Slavia,2016,Petrol,Manual,110350,3,1498,15,136,7,Individual,75250640,9,11035
CAR01110,Maruti,Brezza,2021,Petrol,Manual,89543,2,1462,13.6,65,5,Dealer,89743460,4,17908.6
CAR01111,Kia,Carens,2017,Petrol,Automatic,88609,1,1497,16.2,111,5,Individual,111482880,8,9845.44
CAR01112,Tata,Altroz,2024,Diesel,Manual,39682,1,1199,23.5,58,5,Individual,146631740,1,19841
CAR01113,Hyundai,Venue,2024,Diesel,Manual,41650,1,1197,18.5,61,5,Individual,155541980,1,20825
CAR01114,Tata,Harrier,2017,Petrol,Automatic,64734,2,1956,18.6,152,7,Individual,125952520,8,7192.67
CAR01115,Hyundai,Creta,2020,Petrol,Automatic,67765,1,1497,14.8,100,5,Dealer,149556030,5,11294.17
CAR01116,Toyota,Innova,2017,Diesel,Manual,78750,1,2393,24.7,126,5,Dealer,143748680,8,8750
CAR01117,Skoda,Octavia,2018,Diesel,Manual,34395,1,1984,18.4,184,5,Individual,199843330,7,4299.38
CAR01118,Mahindra,XUV700,2022,Diesel,Automatic,35584,1,1997,20,174,5,Individual,271261100,3,8896
CAR01119,Volkswagen,Taigun,2017,Petrol,Manual,99639,1,1498,15.1,94,5,Dealer,109416440,8,11071
CAR01120,Toyota,Fortuner,2015,Diesel,Automatic,116091,2,2755,16.6,247,5,Individual,202377740,10,10553.73
CAR01121,Maruti,Baleno,2017,CNG,Manual,86809,1,1197,21,63,5,Dealer,68714640,8,9645.44
CAR01122,Maruti,Brezza,2025,Diesel,Manual,23516,2,1462,19.6,71,5,Individual,164547600,0,23516
CAR01123,Tata,Tiago,2017,Petrol,Automatic,70315,1,1199,20.1,49,5,Individual,49944920,8,7812.78
CAR01124,Tata,Altroz,2018,Diesel,Automatic,106618,1,1199,14.2,57,5,Individual,70082640,7,13327.25
CAR01125,Renault,Kwid,2021,Petrol,Manual,83845,1,999,14.6,45,5,Individual,49613560,4,16769
CAR01126,Renault,Kwid,2015,Petrol,Manual,185740,1,999,15.4,45,5,Individual,23815170,10,16885.45
CAR01127,Renault,Kwid,2017,Petrol,Automatic,114879,1,999,17.9,45,5,Individual,40764500,8,12764.33
CAR01128,Kia,Carens,2016,CNG,Manual,150816,1,1497,17.6,104,7,Dealer,86974780,9,15081.6
CAR01129,Mahindra,XUV700,2025,Petrol,Automatic,13703,1,1997,17.2,143,5,Individual,478284530,0,13703
CAR01130,Kia,Sonet,2025,CNG,Manual,22196,2,1197,19.1,75,5,Dealer,162088620,0,22196
CAR01131,Toyota,Innova,2023,Petrol,Manual,41804,1,2393,17.1,134,7,Individual,254011000,2,13934.67
CAR01132,Kia,Sonet,2016,Petrol,Automatic,101816,2,1197,15.2,81,5,Individual,60759150,9,10181.6
CAR01133,Volkswagen,Virtus,2021,Petrol,Automatic,46019,1,1498,14.5,113,5,Individual,157369400,4,9203.8
CAR01134,Volkswagen,Vento,2021,Diesel,Manual,81996,1,1498,20.2,59,5,Dealer,103857800,4,16399.2
CAR01135,Kia,Sonet,2024,Petrol,Automatic,26755,2,1197,20.8,85,7,Dealer,178849470,1,13377.5
CAR01136,Maruti,Baleno,2015,Petrol,Manual,106638,2,1197,19.9,51,5,Dealer,43174650,10,9694.36
CAR01137,Volkswagen,Polo,2022,Petrol,Manual,66416,2,999,20.8,48,5,Dealer,90003570,3,16604
CAR01138,Honda,Jazz,2016,Petrol,Manual,137310,2,1199,21.2,68,5,Individual,46070820,9,13731
CAR01139,Volkswagen,Polo,2020,Diesel,Automatic,63865,1,999,18.8,52,5,Individual,86879970,5,10644.17
CAR01140,Mahindra,Scorpio,2024,Petrol,Manual,22739,3,2179,23.1,128,5,Individual,224963040,1,11369.5
CAR01141,Renault,Kwid,2014,Petrol,Manual,85834,1,999,19.8,45,5,Dealer,20473450,11,7152.83
CAR01142,Honda,City,2015,Electric,Automatic,147443,1,1498,19.7,77,5,Individual,55821430,10,13403.91
CAR01143,Skoda,Slavia,2023,Petrol,Manual,60790,1,1498,15.5,103,5,Dealer,199656560,2,20263.33
CAR01144,Renault,Triber,2014,Petrol,Manual,149327,1,999,18,56,5,Dealer,37327780,11,12443.92
CAR01145,Honda,City,2022,Petrol,Manual,25806,1,1498,20.1,75,5,Individual,142511590,3,6451.5
CAR01146,Toyota,Urban Cruiser,2020,Petrol,Automatic,60846,1,1462,16.8,74,7,Individual,102828190,5,10141
CAR01147,Mahindra,Scorpio,2018,Diesel,Manual,104767,1,2179,16.4,142,5,Individual,115989680,7,13095.88
CAR01148,Volkswagen,Taigun,2024,Petrol,Automatic,26180,2,1498,19.9,92,5,Individual,206559640,1,13090
CAR01149,Kia,Seltos,2024,Petrol,Manual,42547,1,1497,14.1,66,5,Individual,214211700,1,21273.5
CAR01150,Renault,Triber,2017,Diesel,Manual,71739,1,999,20.2,69,5,Individual,66036780,8,7971
CAR01151,Honda,City,2014,Petrol,Automatic,75528,1,1498,17.6,74,5,Dealer,58976380,11,6294
CAR01152,Mahindra,Bolero,2015,CNG,Manual,152444,2,1493,17,68,7,Dealer,46304140,10,13858.55
CAR01153,Toyota,Glanza,2015,Electric,Manual,155072,2,1197,27.8,55,5,Individual,38769690,10,14097.45
CAR01154,Skoda,Kushaq,2025,Petrol,Manual,26984,1,1498,17.6,87,5,Individual,246260710,0,26984
CAR01155,Honda,City,2021,Petrol,Manual,51877,2,1498,13.9,76,5,Dealer,128876430,4,10375.4
CAR01156,Mahindra,Thar,2022,Petrol,Manual,18460,1,1997,17.6,108,5,Individual,227498970,3,4615
CAR01157,Hyundai,i20,2016,Petrol,Automatic,117500,2,1197,12.3,67,5,Dealer,54999680,9,11750
CAR01158,Renault,Duster,2024,Petrol,Manual,17732,1,1498,18.6,65,5,Individual,147756350,1,8866
CAR01159,Honda,WR-V,2022,Diesel,Manual,59213,1,1498,21.9,46,5,Dealer,130124160,3,14803.25
CAR01160,Honda,Amaze,2023,Petrol,Manual,27548,1,1199,25.6,46,5,Dealer,111947430,2,9182.67
CAR01161,Mahindra,XUV700,2019,Petrol,Manual,129099,1,1997,17.8,176,5,Dealer,160461460,6,18442.71
CAR01162,Toyota,Innova,2022,Petrol,Manual,50722,1,2393,15.5,125,5,Dealer,260040650,3,12680.5
CAR01163,Renault,Kwid,2020,Electric,Automatic,90390,1,999,23.1,45,5,Individual,51059460,5,15065
CAR01164,Mahindra,XUV500,2018,CNG,Manual,83497,1,2179,25.3,89,5,Individual,102213730,7,10437.12
CAR01165,Mahindra,XUV700,2021,Petrol,Automatic,57317,1,1997,19,170,5,Dealer,252988990,4,11463.4
CAR01166,Hyundai,Grand i10,2017,Diesel,Manual,108682,1,1197,21.8,46,5,Individual,40403880,8,12075.78
CAR01167,Maruti,Wagon R,2025,Petrol,Manual,26459,1,1197,19.8,45,5,Individual,102503860,0,26459
CAR01168,Honda,WR-V,2022,Diesel,Automatic,63911,2,1498,20.8,56,5,Individual,88315990,3,15977.75
CAR01169,Skoda,Octavia,2022,Diesel,Manual,69970,1,1984,15.1,141,5,Individual,280195280,3,17492.5
CAR01170,Skoda,Octavia,2022,CNG,Automatic,80567,1,1984,16.6,196,5,Individual,244731020,3,20141.75
CAR01171,Kia,Sonet,2019,Petrol,Automatic,72005,3,1197,12.8,62,5,Individual,79709750,6,10286.43
CAR01172,Kia,Seltos,2025,Petrol,Automatic,23262,1,1497,13.9,93,7,Individual,263841220,0,23262
CAR01173,Honda,WR-V,2016,Electric,Manual,110483,1,1498,19.3,66,5,Individual,52621830,9,11048.3
CAR01174,Hyundai,Creta,2020,Petrol,Manual,91491,1,1497,23.1,101,7,Dealer,137753420,5,15248.5
CAR01175,Maruti,Dzire,2014,Petrol,Manual,148935,3,1197,15.4,49,5,Individual,28250720,11,12411.25
CAR01176,Honda,Amaze,2017,Diesel,Automatic,124346,1,1199,19.6,45,5,Dealer,42613580,8,13816.22
CAR01177,Honda,Jazz,2020,Diesel,Manual,70737,1,1199,18.6,50,7,Dealer,92506250,5,11789.5
CAR01178,Hyundai,Grand i10,2019,Diesel,Manual,100585,1,1197,19.9,45,5,Individual,52193760,6,14369.29
CAR01179,Tata,Tiago,2025,Diesel,Manual,18559,2,1199,19.5,45,5,Individual,97557020,0,18559
CAR01180,Maruti,Celerio,2021,Diesel,Manual,41237,1,998,15.5,48,5,Individual,68524260,4,8247.4
CAR01181,Kia,Sonet,2018,Petrol,Manual,127948,2,1197,19.3,78,7,Dealer,53014370,7,15993.5
CAR01182,Skoda,Octavia,2019,Diesel,Manual,111973,1,1984,17.3,151,5,Individual,193681820,6,15996.14
CAR01183,Kia,Seltos,2021,Diesel,Manual,66366,1,1497,17.2,114,5,Individual,154922390,4,13273.2
CAR01184,Toyota,Urban Cruiser,2023,CNG,Automatic,50222,1,1462,20.1,72,5,Individual,138301950,2,16740.67
CAR01185,Toyota,Innova,2017,Petrol,Manual,51834,2,2393,19.9,155,5,Dealer,130104400,8,5759.33
CAR01186,Honda,WR-V,2021,Petrol,Manual,60518,1,1498,15.6,73,5,Individual,101593380,4,12103.6
CAR01187,Hyundai,Venue,2020,Diesel,Manual,76785,1,1197,19.6,72,5,Individual,108072190,5,12797.5
CAR01188,Mahindra,Bolero,2014,Petrol,Manual,71696,1,1493,18.7,54,5,Dealer,63845700,11,5974.67
CAR01189,Mahindra,XUV500,2024,Petrol,Manual,16466,1,2179,18.3,101,5,Individual,236371590,1,8233
CAR01190,Maruti,Dzire,2020,CNG,Manual,84086,1,1197,21.6,56,5,Dealer,84568810,5,14014.33
CAR01191,Toyota,Urban Cruiser,2016,Petrol,Manual,93408,1,1462,13.3,67,5,Dealer,71733930,9,9340.8
CAR01192,Tata,Nexon,2021,Petrol,Automatic,46014,1,1199,17.9,79,5,Individual,144920980,4,9202.8
CAR01193,Hyundai,Creta,2022,Petrol,Manual,58032,1,1497,14.8,98,5,Individual,164802770,3,14508
CAR01194,Volkswagen,Polo,2024,Petrol,Manual,18206,1,999,12.2,49,5,Individual,119927810,1,9103
CAR01195,Mahindra,XUV700,2014,Diesel,Manual,135456,1,1997,17.9,152,5,Dealer,111934510,11,11288
CAR01196,Kia,Sonet,2018,Petrol,Manual,104460,2,1197,15.9,69,5,Dealer,64750290,7,13057.5
CAR01197,Volkswagen,Taigun,2016,Petrol,Manual,91047,1,1498,26.4,110,5,Individual,94598530,9,9104.7
CAR01198,Skoda,Kushaq,2020,Petrol,Manual,66341,1,1498,20.4,97,5,Dealer,138488150,5,11056.83
CAR01199,Renault,Kwid,2020,Petrol,Manual,64461,1,999,19.05,45,5,Individual,53989260,5,10743.5
CAR01200,Kia,Seltos,2019,Petrol,Manual,108382,1,1497,16.3,77,5,Individual,110136160,6,15483.14
CAR01201,Renault,Triber,2025,Petrol,Automatic,22613,1,999,16.9,76,5,Individual,157712540,0,22613
CAR01202,Toyota,Urban Cruiser,2020,Diesel,Manual,39581,1,1462,27,69,7,Dealer,110135970,5,6596.83
CAR01203,Skoda,Rapid,2018,Petrol,Manual,58594,3,1498,15.6,54,5,Individual,65374440,7,7324.25
CAR01204,Volkswagen,Polo,2014,Petrol,Manual,188423,1,999,18.3,60,7,Dealer,32599820,11,15701.92
CAR01205,Kia,Seltos,2017,Petrol,Manual,86497,1,1497,23,100,5,Individual,81116700,8,9610.78
CAR01206,Skoda,Octavia,2024,Petrol,Automatic,35447,1,1984,15.3,187,5,Dealer,417095980,1,17723.5
CAR01207,Mahindra,Thar,2019,Petrol,Manual,127722,1,1997,17.9,121,5,Dealer,115379020,6,18246
CAR01208,Volkswagen,Virtus,2024,Petrol,Manual,34756,1,1498,17.4,120,5,Individual,228455620,1,17378
CAR01209,Tata,Punch,2020,Petrol,Automatic,23293,2,1199,14.8,51,5,Individual,86129280,5,3882.17
CAR01210,Skoda,Slavia,2020,Petrol,Manual,107383,2,1498,19.8,107,5,Dealer,138669790,5,17897.17
CAR01211,Kia,Seltos,2019,Diesel,Manual,85607,1,1497,16,78,5,Individual,113539250,6,12229.57
CAR01212,Volkswagen,Taigun,2020,Petrol,Manual,92908,1,1498,19.8,101,5,Individual,145051700,5,15484.67
CAR01213,Toyota,Glanza,2014,Diesel,Automatic,145543,1,1197,20.6,65,5,Individual,35326320,11,12128.58
CAR01214,Renault,Kwid,2014,Diesel,Manual,180505,1,999,22,45,5,Individual,20163180,11,15042.08
CAR01215,Maruti,Brezza,2019,Petrol,Manual,88127,1,1462,16.9,90,5,Dealer,79189340,6,12589.57
CAR01216,Hyundai,Grand i10,2021,Petrol,Manual,38066,2,1197,18.7,46,7,Individual,70237680,4,7613.2
CAR01217,Mahindra,Scorpio,2020,Petrol,Manual,81659,1,2179,20.6,97,7,Individual,144002330,5,13609.83
CAR01218,Volkswagen,Polo,2019,Petrol,Manual,43905,1,999,13.3,61,7,Dealer,62720330,6,6272.14
CAR01219,Renault,Kwid,2017,Diesel,Manual,166026,1,999,15.7,49,7,Dealer,28327290,8,18447.33
CAR01220,Toyota,Urban Cruiser,2022,Petrol,Manual,48378,1,1462,19.2,52,5,Individual,132561290,3,12094.5
CAR01221,Kia,Seltos,2021,Diesel,Manual,60107,2,1497,21.8,107,5,Individual,126685920,4,12021.4
CAR01222,Mahindra,XUV700,2014,Petrol,Manual,121356,2,1997,17.9,134,5,Individual,96601700,11,10113
CAR01223,Skoda,Slavia,2019,Diesel,Automatic,98299,2,1498,22.1,104,7,Individual,111424170,6,14042.71
CAR01224,Kia,Seltos,2022,Diesel,Automatic,55448,2,1497,18.2,82,5,Dealer,142131020,3,13862
CAR01225,Toyota,Fortuner,2023,Petrol,Automatic,35669,1,2755,21.3,272,5,Individual,556104350,2,11889.67
CAR01226,Skoda,Slavia,2017,CNG,Automatic,118709,1,1498,20.8,101,5,Individual,106044890,8,13189.89
CAR01227,Hyundai,Grand i10,2025,Electric,Manual,18290,1,1197,20.2,52,7,Individual,110537060,0,18290
CAR01228,Skoda,Slavia,2021,Petrol,Manual,71407,1,1498,21.8,91,5,Individual,154475890,4,14281.4
CAR01229,Hyundai,i20,2019,Petrol,Manual,68045,1,1197,20,61,7,Dealer,78437890,6,9720.71
CAR01230,Tata,Altroz,2021,Petrol,Automatic,94846,1,1199,16.1,45,7,Individual,79251090,4,18969.2
CAR01231,Renault,Duster,2024,Petrol,Manual,28193,2,1498,16.2,93,5,Individual,160009260,1,14096.5
CAR01232,Volkswagen,Taigun,2016,Diesel,Manual,139588,1,1498,21.1,131,5,Individual,77842430,9,13958.8
CAR01233,Skoda,Rapid,2015,Petrol,Manual,166775,2,1498,14.5,81,5,Individual,37884670,10,15161.36
CAR01234,Volkswagen,Polo,2019,Petrol,Automatic,87948,2,999,18.5,67,5,Individual,62123730,6,12564
CAR01235,Kia,Carens,2015,Diesel,Automatic,114206,2,1497,18.8,97,5,Dealer,84565770,10,10382.36
CAR01236,Honda,Jazz,2024,Petrol,Automatic,4121,1,1199,18.1,59,5,Individual,164013510,1,2060.5
CAR01237,Maruti,Ertiga,2025,Diesel,Manual,3829,1,1462,13.2,80,5,Individual,197269400,0,3829
CAR01238,Hyundai,Creta,2021,Petrol,Manual,114800,1,1497,14.8,103,5,Individual,131892490,4,22960
CAR01239,Tata,Safari,2025,Diesel,Automatic,19035,1,1956,20.1,120,5,Dealer,416668290,0,19035
CAR01240,Maruti,Baleno,2014,Diesel,Manual,150453,1,1197,22.5,48,5,Individual,35853000,11,12537.75
CAR01241,Mahindra,Thar,2021,Petrol,Manual,29698,2,1997,17.1,93,5,Individual,187403840,4,5939.6
CAR01242,Volkswagen,Polo,2019,Diesel,Manual,112882,1,999,21.5,53,5,Individual,62437230,6,16126
CAR01243,Skoda,Octavia,2017,Petrol,Manual,112070,1,1984,13.1,168,5,Individual,161728190,8,12452.22
CAR01244,Toyota,Fortuner,2017,Diesel,Automatic,128709,3,2755,18,231,7,Individual,199754600,8,14301
CAR01245,Renault,Triber,2020,Diesel,Manual,40928,1,999,20.1,61,5,Dealer,96724440,5,6821.33
CAR01246,Skoda,Kushaq,2021,Petrol,Automatic,61238,2,1498,17.3,86,5,Individual,152185440,4,12247.6
CAR01247,Renault,Triber,2015,Diesel,Automatic,168360,1,999,21.6,53,7,Dealer,43566240,10,15305.45
CAR01248,Toyota,Fortuner,2021,CNG,Manual,93657,1,2755,20.2,221,5,Individual,415729310,4,18731.4
CAR01249,Honda,City,2025,Diesel,Manual,14131,1,1498,18.6,89,5,Dealer,213630870,0,14131
CAR01250,Skoda,Rapid,2014,Diesel,Manual,99204,1,1498,18.7,64,7,Individual,38748980,11,8267
CAR01251,Tata,Tiago,2024,Diesel,Manual,38409,1,1199,17.7,47,5,Individual,93473920,1,19204.5
CAR01252,Toyota,Innova,2021,Petrol,Manual,41758,2,2393,14.8,123,5,Dealer,227723930,4,8351.6
CAR01253,Maruti,Baleno,2018,Diesel,Automatic,65767,2,1197,20.7,56,5,Individual,58828750,7,8220.88
CAR01254,Volkswagen,Taigun,2022,CNG,Manual,36219,1,1498,18.1,95,7,Individual,166620120,3,9054.75
CAR01255,Kia,Seltos,2021,Petrol,Manual,96853,1,1497,21.8,89,5,Dealer,120209580,4,19370.6
CAR01256,Maruti,Swift,2023,Petrol,Automatic,35599,1,1197,12,51,5,Dealer,104426850,2,11866.33
CAR01257,Tata,Harrier,2014,Petrol,Automatic,127419,1,1956,16.6,116,5,Dealer,105744880,11,10618.25
CAR01258,Mahindra,Thar,2014,Petrol,Manual,148434,1,1997,22.4,110,5,Individual,63832780,11,12369.5
CAR01259,Mahindra,Thar,2021,Petrol,Manual,53517,1,1997,23.4,108,5,Individual,186772280,4,10703.4
CAR01260,Renault,Triber,2017,Petrol,Manual,62281,1,999,17.2,51,7,Individual,59323890,8,6920.11
CAR01261,Tata,Nexon,2016,Diesel,Manual,139254,1,1199,22.6,71,5,Individual,55490260,9,13925.4
CAR01262,Skoda,Kushaq,2019,Petrol,Manual,79432,1,1498,19.8,97,5,Individual,130973270,6,11347.43
CAR01263,Toyota,Innova,2022,Petrol,Manual,51368,2,2393,16,133,5,Dealer,194972490,3,12842
CAR01264,Renault,Triber,2016,Diesel,Manual,106044,1,999,20.7,46,5,Dealer,59860260,9,10604.4
CAR01265,Tata,Harrier,2025,Petrol,Manual,21830,1,1956,14.9,114,5,Individual,321212100,0,21830
CAR01266,Maruti,Swift,2019,Petrol,Manual,77015,1,1197,12.8,55,5,Individual,64640850,6,11002.14
CAR01267,Maruti,Brezza,2015,Diesel,Manual,82003,1,1462,20.8,74,5,Individual,54933370,10,7454.82
CAR01268,Honda,City,2014,Electric,Manual,208485,2,1498,24.2,76,5,Individual,38129960,11,17373.75
CAR01269,Skoda,Kushaq,2024,Diesel,Manual,21038,1,1498,15.7,89,5,Dealer,263239110,1,10519
CAR01270,Maruti,Ertiga,2015,Petrol,Manual,117554,2,1462,17.1,78,5,Individual,51856130,10,10686.73
CAR01271,Honda,Jazz,2019,Petrol,Automatic,88236,1,1199,13.9,67,5,Individual,67927850,6,12605.14
CAR01272,Hyundai,Verna,2022,Electric,Manual,57310,1,1497,21.1,92,7,Dealer,121180860,3,14327.5
CAR01273,Skoda,Slavia,2020,Diesel,Manual,33644,1,1498,18,98,7,Dealer,153111690,5,5607.33
CAR01274,Kia,Carens,2017,Diesel,Manual,55542,1,1497,21.5,91,5,Individual,112031030,8,6171.33
CAR01275,Volkswagen,Taigun,2015,Diesel,Automatic,154306,1,1498,17.8,112,5,Individual,72420210,10,14027.82
CAR01276,Volkswagen,Polo,2022,Petrol,Manual,73115,1,999,13.7,59,5,Individual,85413360,3,18278.75
CAR01277,Kia,Seltos,2019,Petrol,Manual,63497,1,1497,22.6,98,5,Individual,129386390,6,9071
CAR01278,Volkswagen,Virtus,2014,Diesel,Automatic,94902,1,1498,20.8,96,5,Individual,76495520,11,7908.5
CAR01279,Maruti,Swift,2016,CNG,Manual,48097,1,1197,23.7,45,5,Individual,44525360,9,4809.7
